Date,Day,Treatment,Header,TankID,Temperature,pH,Temp,pHspec,Sal,Diam1,Diam2,DiamMean,Growth,Height,pCO2out,AlkTotal,PartOfSpine,Chosen,RatioSEM,SpineLength,RatioLength,SpineCount
2018-10-10,-11,OA,5,16t,ambient,acidified,27.80,7.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,-11,T,7,17t,heated,ambient,28.00,7.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,-11,T,7,18t,heated,ambient,28.00,7.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,-11,T/OA,6,19t,heated,acidified,28.30,7.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,-11,AMB,8,20t,ambient,ambient,27.90,7.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,-11,OA,5,21t,ambient,acidified,27.90,7.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,-11,T,7,22t,heated,ambient,28.20,7.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,-11,T/OA,6,23t,heated,acidified,28.30,7.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-10,-11,OA,5,24t,ambient,acidified,27.90,7.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T,1,NA,heated,ambient,28.94,NA,33.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,AMB,2,NA,ambient,ambient,27.66,NA,33.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,OA,3,NA,ambient,acidified,27.65,NA,33.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T/OA,4,NA,heated,acidified,28.80,NA,33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,OA,5,NA,ambient,acidified,27.66,NA,33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T/OA,6,NA,heated,acidified,27.99,NA,33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T,7,NA,heated,ambient,28.91,NA,33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,AMB,8,NA,ambient,ambient,27.65,NA,33.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,AMB,2,1t,ambient,ambient,27.57,NA,33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T/OA,4,2t,heated,acidified,28.06,NA,33.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T,1,3t,heated,ambient,28.59,NA,33.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,OA,3,4t,ambient,acidified,27.59,NA,33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,AMB,2,5t,ambient,ambient,27.53,NA,33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,OA,3,6t,ambient,acidified,27.59,NA,33.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T/OA,4,7t,heated,acidified,28.27,NA,33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T,1,8t,heated,ambient,28.51,NA,33.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,AMB,2,9t,ambient,ambient,27.56,NA,33.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T,1,10t,heated,ambient,28.46,NA,33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T/OA,4,11t,heated,acidified,28.17,NA,33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,OA,3,12t,ambient,acidified,27.44,NA,33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,AMB,8,13t,ambient,ambient,27.38,NA,33.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T/OA,6,14t,heated,acidified,28.03,NA,33.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,AMB,8,15t,ambient,ambient,27.43,NA,33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,OA,5,16t,ambient,acidified,27.43,NA,33.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T,7,17t,heated,ambient,28.42,NA,33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T,7,18t,heated,ambient,28.26,NA,33.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T/OA,6,19t,heated,acidified,28.16,NA,33.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,AMB,8,20t,ambient,ambient,27.58,NA,33.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,OA,5,21t,ambient,acidified,27.52,NA,33.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T,7,22t,heated,ambient,28.38,NA,33.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,T/OA,6,23t,heated,acidified,28.22,NA,33.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-12,-9,OA,5,24t,ambient,acidified,27.60,NA,33.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T,1,NA,heated,ambient,29.27,NA,33.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,AMB,2,NA,ambient,ambient,27.45,NA,33.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,OA,3,NA,ambient,acidified,27.43,NA,33.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T/OA,4,NA,heated,acidified,28.39,NA,33.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,OA,5,NA,ambient,acidified,27.49,NA,33.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T/OA,6,NA,heated,acidified,28.88,NA,33.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T,7,NA,heated,ambient,29.10,NA,33.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,AMB,8,NA,ambient,ambient,27.42,NA,33.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,AMB,2,1t,ambient,ambient,27.36,NA,33.70,13.96,15.23,14.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T/OA,4,2t,heated,acidified,28.66,NA,33.72,13.70,13.66,13.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T,1,3t,heated,ambient,28.94,NA,33.71,13.62,13.28,13.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,OA,3,4t,ambient,acidified,27.44,NA,33.72,13.13,14.04,13.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,AMB,2,5t,ambient,ambient,27.35,NA,33.72,14.03,14.93,14.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,OA,3,6t,ambient,acidified,27.38,NA,33.71,13.47,13.44,13.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T/OA,4,7t,heated,acidified,29.17,NA,33.72,14.57,14.75,14.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T,1,8t,heated,ambient,28.85,NA,33.73,14.91,14.75,14.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,AMB,2,9t,ambient,ambient,27.47,NA,33.73,12.85,12.99,12.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T,1,10t,heated,ambient,28.69,NA,33.72,14.08,14.12,14.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T/OA,4,11t,heated,acidified,28.89,NA,33.73,12.93,11.95,12.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,OA,3,12t,ambient,acidified,27.41,NA,33.75,13.00,13.91,13.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,AMB,8,13t,ambient,ambient,27.30,NA,33.71,13.83,13.96,13.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T/OA,6,14t,heated,acidified,28.70,NA,33.74,13.91,14.14,14.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,AMB,8,15t,ambient,ambient,27.43,NA,33.75,13.96,14.04,14.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,OA,5,16t,ambient,acidified,27.39,NA,33.74,11.41,10.97,11.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T,7,17t,heated,ambient,28.93,NA,33.76,13.93,14.77,14.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T,7,18t,heated,ambient,28.91,NA,33.74,10.95,14.81,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T/OA,6,19t,heated,acidified,28.85,NA,33.74,13.49,12.99,13.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,AMB,8,20t,ambient,ambient,27.43,NA,33.78,14.94,11.31,13.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,OA,5,21t,ambient,acidified,27.39,NA,33.73,10.61,11.43,11.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T,7,22t,heated,ambient,28.89,NA,33.70,11.47,12.93,12.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,T/OA,6,23t,heated,acidified,28.81,NA,33.69,13.25,12.64,12.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-15,-6,OA,5,24t,ambient,acidified,27.43,NA,33.73,13.89,13.61,13.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T,1,NA,heated,ambient,29.21,7.93,33.71,NA,NA,NA,NA,NA,634.1,2184.7,NA,NA,NA,NA,NA,NA
2018-10-17,-4,AMB,2,NA,ambient,ambient,27.33,7.95,33.72,NA,NA,NA,NA,NA,552.9,2176.5,NA,NA,NA,NA,NA,NA
2018-10-17,-4,OA,3,NA,ambient,acidified,27.24,7.80,33.68,NA,NA,NA,NA,NA,834.0,2180.8,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T/OA,4,NA,heated,acidified,29.43,7.82,33.67,NA,NA,NA,NA,NA,842.8,2162.5,NA,NA,NA,NA,NA,NA
2018-10-17,-4,OA,5,NA,ambient,acidified,27.25,7.72,33.68,NA,NA,NA,NA,NA,996.1,2174.0,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T/OA,6,NA,heated,acidified,28.57,7.66,33.68,NA,NA,NA,NA,NA,1236.1,2166.2,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T,7,NA,heated,ambient,28.77,7.96,33.70,NA,NA,NA,NA,NA,579.5,2172.3,NA,NA,NA,NA,NA,NA
2018-10-17,-4,AMB,8,NA,ambient,ambient,27.26,7.97,33.73,NA,NA,NA,NA,NA,505.4,2163.7,NA,NA,NA,NA,NA,NA
2018-10-17,-4,AMB,2,1t,ambient,ambient,27.13,7.93,33.71,NA,NA,NA,NA,NA,569.8,2137.6,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T/OA,4,2t,heated,acidified,29.22,7.73,33.65,NA,NA,NA,NA,NA,1069.8,2176.5,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T,1,3t,heated,ambient,29.18,7.93,33.71,NA,NA,NA,NA,NA,616.5,2159.4,NA,NA,NA,NA,NA,NA
2018-10-17,-4,OA,3,4t,ambient,acidified,27.26,7.78,33.68,NA,NA,NA,NA,NA,861.7,2169.0,NA,NA,NA,NA,NA,NA
2018-10-17,-4,AMB,2,5t,ambient,ambient,27.13,7.93,33.71,NA,NA,NA,NA,NA,583.3,2166.0,NA,NA,NA,NA,NA,NA
2018-10-17,-4,OA,3,6t,ambient,acidified,27.15,7.80,33.70,NA,NA,NA,NA,NA,805.3,2146.7,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T/OA,4,7t,heated,acidified,29.21,7.75,33.68,NA,NA,NA,NA,NA,1032.3,2165.6,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T,1,8t,heated,ambient,29.14,7.95,33.71,NA,NA,NA,NA,NA,592.6,2154.5,NA,NA,NA,NA,NA,NA
2018-10-17,-4,AMB,2,9t,ambient,ambient,27.24,7.95,33.71,NA,NA,NA,NA,NA,557.4,2167.7,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T,1,10t,heated,ambient,29.12,7.95,33.64,NA,NA,NA,NA,NA,581.9,2163.6,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T/OA,4,11t,heated,acidified,29.19,7.76,33.69,NA,NA,NA,NA,NA,995.6,2164.4,NA,NA,NA,NA,NA,NA
2018-10-17,-4,OA,3,12t,ambient,acidified,27.21,7.82,33.72,NA,NA,NA,NA,NA,781.0,2164.7,NA,NA,NA,NA,NA,NA
2018-10-17,-4,AMB,8,13t,ambient,ambient,27.06,7.94,33.67,NA,NA,NA,NA,NA,572.9,2173.3,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T/OA,6,14t,heated,acidified,28.31,7.73,33.62,NA,NA,NA,NA,NA,1022.2,2165.0,NA,NA,NA,NA,NA,NA
2018-10-17,-4,AMB,8,15t,ambient,ambient,27.22,7.95,33.74,NA,NA,NA,NA,NA,560.0,2171.9,NA,NA,NA,NA,NA,NA
2018-10-17,-4,OA,5,16t,ambient,acidified,27.12,7.77,33.68,NA,NA,NA,NA,NA,902.9,2169.1,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T,7,17t,heated,ambient,28.56,7.94,33.72,NA,NA,NA,NA,NA,603.4,2170.4,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T,7,18t,heated,ambient,28.57,7.95,33.71,NA,NA,NA,NA,NA,587.2,2167.6,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T/OA,6,19t,heated,acidified,28.41,7.73,33.72,NA,NA,NA,NA,NA,1046.9,2175.0,NA,NA,NA,NA,NA,NA
2018-10-17,-4,AMB,8,20t,ambient,ambient,27.24,7.96,33.73,NA,NA,NA,NA,NA,539.7,2177.0,NA,NA,NA,NA,NA,NA
2018-10-17,-4,OA,5,21t,ambient,acidified,27.18,7.79,33.68,NA,NA,NA,NA,NA,863.0,2176.1,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T,7,22t,heated,ambient,28.52,7.96,33.72,NA,NA,NA,NA,NA,556.0,2181.1,NA,NA,NA,NA,NA,NA
2018-10-17,-4,T/OA,6,23t,heated,acidified,28.51,7.73,33.70,NA,NA,NA,NA,NA,1062.8,2177.1,NA,NA,NA,NA,NA,NA
2018-10-17,-4,OA,5,24t,ambient,acidified,27.30,7.76,33.73,NA,NA,NA,NA,NA,924.8,2171.2,NA,NA,NA,NA,NA,NA
2018-10-22,1,T,1,NA,heated,ambient,29.34,NA,33.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,AMB,2,NA,ambient,ambient,27.20,NA,33.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,OA,3,NA,ambient,acidified,27.21,NA,33.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,T/OA,4,NA,heated,acidified,29.18,NA,33.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,OA,5,NA,ambient,acidified,27.19,NA,33.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,T/OA,6,NA,heated,acidified,28.91,NA,33.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,T,7,NA,heated,ambient,28.48,NA,33.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,AMB,8,NA,ambient,ambient,27.17,NA,33.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,AMB,2,1t,ambient,ambient,27.09,NA,33.18,18.96,17.29,18.13,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,T/OA,4,2t,heated,acidified,28.72,NA,33.14,17.63,18.04,17.84,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,T,1,3t,heated,ambient,29.31,NA,33.17,16.63,16.70,16.67,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,OA,3,4t,ambient,acidified,27.13,NA,33.24,17.78,16.65,17.22,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,AMB,2,5t,ambient,ambient,27.08,NA,33.14,16.66,16.67,16.67,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,OA,3,6t,ambient,acidified,27.08,NA,33.13,15.90,16.10,16.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,T/OA,4,7t,heated,acidified,28.86,NA,33.12,18.41,17.77,18.09,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,T,1,8t,heated,ambient,29.10,NA,33.17,17.57,18.15,17.86,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,AMB,2,9t,ambient,ambient,27.09,NA,33.10,15.59,16.31,15.95,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,T,1,10t,heated,ambient,29.06,NA,33.12,15.98,15.45,15.72,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,T/OA,4,11t,heated,acidified,28.81,NA,33.05,14.91,14.58,14.75,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,OA,3,12t,ambient,acidified,27.12,NA,33.14,16.03,16.67,16.35,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,AMB,8,13t,ambient,ambient,27.07,NA,33.06,17.37,17.88,17.63,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,T/OA,6,14t,heated,acidified,28.36,NA,33.05,17.19,16.93,17.06,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,AMB,8,15t,ambient,ambient,27.19,NA,33.04,17.53,17.64,17.59,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,OA,5,16t,ambient,acidified,27.08,NA,33.04,12.23,12.10,12.17,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,T,7,17t,heated,ambient,28.22,NA,33.04,17.62,17.73,17.68,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,T,7,18t,heated,ambient,28.26,NA,33.04,12.91,13.12,13.02,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,T/OA,6,19t,heated,acidified,28.65,NA,33.07,14.85,14.52,14.69,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,AMB,8,20t,ambient,ambient,27.23,NA,33.08,18.14,17.38,17.76,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,OA,5,21t,ambient,acidified,27.07,NA,33.05,14.26,13.11,13.69,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,T,7,22t,heated,ambient,28.40,NA,33.08,15.25,14.20,14.73,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,T/OA,6,23t,heated,acidified,28.38,NA,33.02,13.89,14.51,14.20,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-22,1,OA,5,24t,ambient,acidified,27.19,NA,33.02,15.30,15.01,15.16,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-24,3,T,1,NA,heated,ambient,29.72,8.01,33.37,NA,NA,NA,NA,NA,531.0,2154.8,NA,NA,NA,NA,NA,NA
2018-10-24,3,AMB,2,NA,ambient,ambient,27.27,8.01,33.36,NA,NA,NA,NA,NA,488.8,2164.2,NA,NA,NA,NA,NA,NA
2018-10-24,3,OA,3,NA,ambient,acidified,27.29,7.68,33.35,NA,NA,NA,NA,NA,1147.8,2159.0,NA,NA,NA,NA,NA,NA
2018-10-24,3,T/OA,4,NA,heated,acidified,29.52,7.64,33.36,NA,NA,NA,NA,NA,1424.4,2158.0,NA,NA,NA,NA,NA,NA
2018-10-24,3,OA,5,NA,ambient,acidified,27.31,7.73,33.33,NA,NA,NA,NA,NA,969.8,2155.9,NA,NA,NA,NA,NA,NA
2018-10-24,3,T/OA,6,NA,heated,acidified,29.52,7.62,33.36,NA,NA,NA,NA,NA,1311.9,2150.4,NA,NA,NA,NA,NA,NA
2018-10-24,3,T,7,NA,heated,ambient,29.18,8.01,33.33,NA,NA,NA,NA,NA,536.7,2135.8,NA,NA,NA,NA,NA,NA
2018-10-24,3,AMB,8,NA,ambient,ambient,27.34,8.01,33.34,NA,NA,NA,NA,NA,492.5,2144.4,NA,NA,NA,NA,NA,NA
2018-10-24,3,AMB,2,1t,ambient,ambient,27.31,NA,33.37,NA,NA,NA,NA,NA,475.3,2157.5,NA,NA,NA,NA,NA,NA
2018-10-24,3,T/OA,4,2t,heated,acidified,29.30,NA,33.35,NA,NA,NA,NA,NA,1097.5,2156.6,NA,NA,NA,NA,NA,NA
2018-10-24,3,T,1,3t,heated,ambient,29.40,NA,33.36,NA,NA,NA,NA,NA,527.1,2151.4,NA,NA,NA,NA,NA,NA
2018-10-24,3,OA,3,4t,ambient,acidified,27.36,NA,33.39,NA,NA,NA,NA,NA,1171.6,2143.0,NA,NA,NA,NA,NA,NA
2018-10-24,3,AMB,2,5t,ambient,ambient,27.22,NA,33.37,NA,NA,NA,NA,NA,475.5,2144.3,NA,NA,NA,NA,NA,NA
2018-10-24,3,OA,3,6t,ambient,acidified,27.25,NA,33.36,NA,NA,NA,NA,NA,1101.4,2155.4,NA,NA,NA,NA,NA,NA
2018-10-24,3,T/OA,4,7t,heated,acidified,29.36,NA,33.35,NA,NA,NA,NA,NA,1040.7,2153.2,NA,NA,NA,NA,NA,NA
2018-10-24,3,T,1,8t,heated,ambient,29.58,NA,33.40,NA,NA,NA,NA,NA,511.3,2151.1,NA,NA,NA,NA,NA,NA
2018-10-24,3,AMB,2,9t,ambient,ambient,27.56,NA,33.35,NA,NA,NA,NA,NA,473.9,2158.0,NA,NA,NA,NA,NA,NA
2018-10-24,3,T,1,10t,heated,ambient,29.52,NA,33.35,NA,NA,NA,NA,NA,501.0,2146.8,NA,NA,NA,NA,NA,NA
2018-10-24,3,T/OA,4,11t,heated,acidified,29.20,NA,33.39,NA,NA,NA,NA,NA,967.8,2158.3,NA,NA,NA,NA,NA,NA
2018-10-24,3,OA,3,12t,ambient,acidified,27.27,NA,33.39,NA,NA,NA,NA,NA,1133.9,2136.8,NA,NA,NA,NA,NA,NA
2018-10-24,3,AMB,8,13t,ambient,ambient,27.20,NA,33.39,NA,NA,NA,NA,NA,480.2,2157.7,NA,NA,NA,NA,NA,NA
2018-10-24,3,T/OA,6,14t,heated,acidified,29.20,NA,33.42,NA,NA,NA,NA,NA,1093.2,2146.1,NA,NA,NA,NA,NA,NA
2018-10-24,3,AMB,8,15t,ambient,ambient,27.31,NA,33.41,NA,NA,NA,NA,NA,471.4,2158.4,NA,NA,NA,NA,NA,NA
2018-10-24,3,OA,5,16t,ambient,acidified,27.28,NA,33.40,NA,NA,NA,NA,NA,1101.7,2147.7,NA,NA,NA,NA,NA,NA
2018-10-24,3,T,7,17t,heated,ambient,29.05,NA,33.40,NA,NA,NA,NA,NA,502.8,2170.3,NA,NA,NA,NA,NA,NA
2018-10-24,3,T,7,18t,heated,ambient,29.04,NA,33.42,NA,NA,NA,NA,NA,499.3,2144.6,NA,NA,NA,NA,NA,NA
2018-10-24,3,T/OA,6,19t,heated,acidified,29.38,NA,33.41,NA,NA,NA,NA,NA,1105.8,2159.8,NA,NA,NA,NA,NA,NA
2018-10-24,3,AMB,8,20t,ambient,ambient,27.29,NA,33.42,NA,NA,NA,NA,NA,451.2,2149.7,NA,NA,NA,NA,NA,NA
2018-10-24,3,OA,5,21t,ambient,acidified,27.25,NA,33.42,NA,NA,NA,NA,NA,1117.8,2146.8,NA,NA,NA,NA,NA,NA
2018-10-24,3,T,7,22t,heated,ambient,29.06,NA,33.41,NA,NA,NA,NA,NA,502.0,2150.9,NA,NA,NA,NA,NA,NA
2018-10-24,3,T/OA,6,23t,heated,acidified,29.12,NA,33.43,NA,NA,NA,NA,NA,1045.9,2160.2,NA,NA,NA,NA,NA,NA
2018-10-24,3,OA,5,24t,ambient,acidified,27.50,NA,33.38,NA,NA,NA,NA,NA,1138.8,2154.4,NA,NA,NA,NA,NA,NA
2018-10-26,5,T,1,NA,heated,ambient,28.80,7.98,33.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-26,5,AMB,2,NA,ambient,ambient,27.12,7.97,33.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-26,5,OA,3,NA,ambient,acidified,27.14,7.65,33.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-26,5,T/OA,4,NA,heated,acidified,29.44,7.60,33.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-26,5,OA,5,NA,ambient,acidified,27.18,7.72,33.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-26,5,T/OA,6,NA,heated,acidified,29.46,7.63,33.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-26,5,T,7,NA,heated,ambient,29.23,7.96,33.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-26,5,AMB,8,NA,ambient,ambient,27.27,7.97,33.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-26,5,AMB,2,1t,ambient,ambient,27.13,7.98,33.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
